timestamp,pair,status,direction,size_usd,cex_price,dex_price,spread_bps,net_pnl,cex_order_id,arbiscan_url
2026-05-07T13:13:44.533693,CHIP/USDT,SKIPPED,BUY_DEX_SELL_CEX,9.998135371993287339175834421,0.05362,0.05354116425622714132627074775,14.72432377368215881148000027,-0.03758396398029902182600116325,N/A,N/A
2026-05-07T13:13:48.127192,CHIP/USDT,SKIPPED,BUY_DEX_SELL_CEX,9.998135371993287339175834421,0.05362,0.05354116425622714132627074775,14.72432377368215881148000027,-0.03761595538820462182600116325,N/A,N/A
2026-05-07T13:13:51.698404,CHIP/USDT,SKIPPED,BUY_DEX_SELL_CEX,9.998135719612229679343773303,0.05363,0.05354116425622714132627074775,16.59204557968247253002000027,-0.03570797817728316551482153962,N/A,N/A
2026-05-07T13:13:55.502860,CHIP/USDT,SKIPPED,BUY_DEX_SELL_CEX,9.998135719612229679343773303,0.05363,0.05354116425622714132627074775,16.59204557968247253002000027,-0.03571536080987676551482153962,N/A,N/A
2026-05-07T13:13:59.085439,CHIP/USDT,SKIPPED,BUY_DEX_SELL_CEX,9.998136067101584342963653308,0.05364,0.05354116425622714132627074775,18.45976738568278624856000027,-0.03386029233574587857646303048,N/A,N/A
2026-05-07T13:14:00.606050,CHIP/USDT,SKIPPED,BUY_DEX_SELL_CEX,9.998136414461423779351472235,0.05365,0.05355830404188472808340387339,17.12077328728744346060000080,-0.03523102905726419475100279458,N/A,N/A
2026-05-07T13:14:02.213552,CHIP/USDT,SKIPPED,BUY_DEX_SELL_CEX,9.998136414461423779351472235,0.05365,0.05355830404188472808340387339,17.12077328728744346060000080,-0.03520395940442099475100279458,N/A,N/A
2026-05-07T13:14:03.611442,CHIP/USDT,SKIPPED,BUY_DEX_SELL_CEX,9.998135024244684819097351737,0.05361,0.05355830404188472808340387339,9.652276904594218898840000799,-0.04270428159660878606552009618,N/A,N/A
2026-05-07T13:14:05.427527,CHIP/USDT,SKIPPED,BUY_DEX_SELL_CEX,9.998135371993287339175834421,0.05362,0.05355830404188472808340387339,11.51940100026752503928000080,-0.04078090652224378958407246611,N/A,N/A
2026-05-07T13:14:06.865136,CHIP/USDT,SKIPPED,BUY_DEX_SELL_CEX,9.998135719612229679343773303,0.05363,0.05355830404188472808340387339,13.38652509594083117972000080,-0.03891290106212776330782282545,N/A,N/A
2026-05-07T13:14:09.012667,CHIP/USDT,SKIPPED,BUY_DEX_SELL_CEX,9.998135371993287339175834421,0.05362,0.05355830404188472808340387339,11.51940100026752503928000080,-0.04077967608347818958407246611,N/A,N/A
2026-05-07T13:14:10.164378,CHIP/USDT,SKIPPED,BUY_DEX_SELL_CEX,9.998135371993287339175834421,0.05362,0.05355830404188472808340387339,11.51940100026752503928000080,-0.04078582827730618958407246610,N/A,N/A
2026-05-07T13:14:12.614657,CHIP/USDT,SKIPPED,BUY_DEX_SELL_CEX,9.998135371993287339175834421,0.05362,0.05355830404188472808340387339,11.51940100026752503928000080,-0.04078951959360298958407246610,N/A,N/A
2026-05-07T13:14:16.497650,CHIP/USDT,SKIPPED,BUY_DEX_SELL_CEX,9.998135371993287339175834421,0.05362,0.05355830404188472808340387339,11.51940100026752503928000080,-0.04084894611301018958407246610,N/A,N/A
2026-05-07T13:14:19.221961,CHIP/USDT,SKIPPED,BUY_DEX_SELL_CEX,9.998134676366349561648946092,0.0536,0.05355830404188472808340387339,7.785152808920912758400000799,-0.04451604350097949151557097476,N/A,N/A
2026-05-07T13:14:22.841061,CHIP/USDT,SKIPPED,BUY_DEX_SELL_CEX,9.998134676366349561648946092,0.0536,0.05355830404188472808340387339,7.785152808920912758400000799,-0.04451481290349709151557097477,N/A,N/A
2026-05-07T13:14:25.179431,CHIP/USDT,SKIPPED,BUY_DEX_SELL_CEX,9.998135024244684819097351737,0.05361,0.05355830404188472808340387339,9.652276904594218898840000799,-0.04265049933759038606552009619,N/A,N/A
2026-05-07T13:14:26.465982,CHIP/USDT,SKIPPED,BUY_DEX_SELL_CEX,9.998135024244684819097351737,0.05361,0.05355830404188472808340387339,9.652276904594218898840000799,-0.04269110905450958606552009618,N/A,N/A
2026-05-07T13:14:30.341792,CHIP/USDT,SKIPPED,BUY_DEX_SELL_CEX,9.998135371993287339175834421,0.05362,0.05355830404188472808340387339,11.51940100026752503928000080,-0.04093139614433098958407246610,N/A,N/A
2026-05-07T13:14:31.796579,CHIP/USDT,SKIPPED,BUY_DEX_SELL_CEX,9.998135371993287339175834421,0.05362,0.05355830404188472808340387339,11.51940100026752503928000080,-0.04078249384896058958407246611,N/A,N/A
2026-05-07T13:14:33.794017,CHIP/USDT,SKIPPED,BUY_DEX_SELL_CEX,9.998135371993287339175834421,0.05362,0.05355830404188472808340387339,11.51940100026752503928000080,-0.04078126325147818958407246611,N/A,N/A
2026-05-07T13:14:36.396238,CHIP/USDT,SKIPPED,BUY_DEX_SELL_CEX,9.998135719612229679343773303,0.05363,0.05355830404188472808340387339,13.38652509594083117972000080,-0.03892310241250456330782282545,N/A,N/A
2026-05-07T13:14:39.957168,CHIP/USDT,SKIPPED,BUY_DEX_SELL_CEX,9.998135719612229679343773303,0.05363,0.05355830404188472808340387339,13.38652509594083117972000080,-0.03892187181502216330782282546,N/A,N/A
2026-05-07T13:14:42.500528,CHIP/USDT,SKIPPED,BUY_DEX_SELL_CEX,9.998135719612229679343773303,0.05363,0.05355830404188472808340387339,13.38652509594083117972000080,-0.03892064121753976330782282545,N/A,N/A
2026-05-07T13:14:46.116430,CHIP/USDT,SKIPPED,BUY_DEX_SELL_CEX,9.998136067101584342963653308,0.05364,0.05355830404188472808340387339,15.25364919161413732016000080,-0.03706001905347111414998355185,N/A,N/A
2026-05-07T13:15:20.623328,CHIP/USDT,SKIPPED,BUY_CEX_SELL_DEX,10.00000000000000000000000000,0.05362,0.05361853081199999999999999999,-0.2740000000000000000000018650,-0.05283123264990656000000000186,N/A,N/A
2026-05-07T13:15:24.276948,CHIP/USDT,SKIPPED,BUY_CEX_SELL_DEX,10.00000000000000000000000000,0.0536,0.05361852952000000000000000000,3.4570000000000000000000000,-0.04886149263284640000000000000,N/A,N/A
2026-05-07T13:15:27.837243,CHIP/USDT,SKIPPED,BUY_CEX_SELL_DEX,10.00000000000000000000000000,0.05362,0.05361853081199999999999999999,-0.2740000000000000000000018650,-0.05258018644640000000000000186,N/A,N/A
2026-05-07T13:15:31.668548,CHIP/USDT,SKIPPED,BUY_CEX_SELL_DEX,10.00000000000000000000000000,0.0536,0.05361852952000000000000000000,3.4570000000000000000000000,-0.04886518448878032000000000000,N/A,N/A
2026-05-07T13:15:34.015093,CHIP/USDT,SKIPPED,BUY_CEX_SELL_DEX,10.00000000000000000000000000,0.0536,0.05361852952000000000000000000,3.4570000000000000000000000,-0.04885041706504464000000000000,N/A,N/A
2026-05-07T13:15:35.259176,CHIP/USDT,SKIPPED,BUY_CEX_SELL_DEX,10.00000000000000000000000000,0.0536,0.05361852952000000000000000000,3.4570000000000000000000000,-0.04886395387013568000000000000,N/A,N/A
2026-05-07T13:15:38.829985,CHIP/USDT,SKIPPED,BUY_CEX_SELL_DEX,10.00000000000000000000000000,0.0536,0.05361852952000000000000000000,3.4570000000000000000000000,-0.04884918644640000000000000000,N/A,N/A
2026-05-07T13:15:40.023522,CHIP/USDT,SKIPPED,BUY_CEX_SELL_DEX,10.00000000000000000000000000,0.05361,0.05361852935100000000000000000,1.591000000000000000000000,-0.05072872325149104000000000000,N/A,N/A
2026-05-07T13:15:41.399305,CHIP/USDT,SKIPPED,BUY_CEX_SELL_DEX,10.00000000000000000000000000,0.0536,0.05361852952000000000000000000,3.4570000000000000000000000,-0.04885657015826784000000000000,N/A,N/A
2026-05-07T13:15:45.021146,CHIP/USDT,SKIPPED,BUY_CEX_SELL_DEX,10.00000000000000000000000000,0.0536,0.05361852952000000000000000000,3.4570000000000000000000000,-0.04897963202273184000000000000,N/A,N/A
2026-05-07T13:15:46.598403,CHIP/USDT,SKIPPED,BUY_CEX_SELL_DEX,10.00000000000000000000000000,0.0536,0.05361852952000000000000000000,3.4570000000000000000000000,-0.04887010696335888000000000000,N/A,N/A
2026-05-07T13:15:48.033429,CHIP/USDT,SKIPPED,BUY_CEX_SELL_DEX,10.00000000000000000000000000,0.0536,0.05361852952000000000000000000,3.4570000000000000000000000,-0.04884918644640000000000000000,N/A,N/A
2026-05-07T13:15:51.355517,CHIP/USDT,SKIPPED,BUY_CEX_SELL_DEX,10.00000000000000000000000000,0.0536,0.05361852952000000000000000000,3.4570000000000000000000000,-0.04887379881929280000000000000,N/A,N/A
2026-05-07T13:15:53.603783,CHIP/USDT,SKIPPED,BUY_CEX_SELL_DEX,10.00000000000000000000000000,0.0536,0.05361852952000000000000000000,3.4570000000000000000000000,-0.04884918644640000000000000000,N/A,N/A
