timestamp,pair,direction,gap_bps,costs_bps,net_pnl_bps,inventory_ok,executable
2026-04-17T13:54:37.581699,ETH/USDT,buy_dex_sell_cex,34.86055776892430278884462151,53.65019920318725099601593625,-18.78964143426294820717131474,False,False
2026-04-17T13:55:30.223930,ETH/USDT,buy_dex_sell_cex,34.14502907908595503045290339,42.22429796231065015770465151,-8.07926888322469512725174812,False,False
2026-04-17T13:55:33.285651,ETH/USDT,buy_dex_sell_cex,34.14502907908595503045290339,42.22429796231065015770465151,-8.07926888322469512725174812,False,False
2026-04-17T13:55:35.902488,ETH/USDT,buy_dex_sell_cex,34.86055776892430278884462151,44.31254980079681274900398406,-9.45199203187250996015936255,False,False
2026-04-17T14:01:43.749784,ETH/USDT,buy_dex_sell_cex,34.86055776892430278884462151,53.65019920318725099601593625,-18.78964143426294820717131474,False,False
